ts,ad_channel,device,region,campaign,spend_l7,pages_per_session,sessions_l30,time_on_site_s,pricing_views_l7,past_purchases,discount_flag,competitor_visits,converted
12/3/24 23:00,display,mobile,EU,nonbrand,481.56794973464207,4.080868975475948,0,243.67460137504983,0,0,0,0,1
12/4/24 0:00,social,desktop,NA,retargeting,660.9360650227019,6.174659260103926,3,464.2307311528745,1,1,0,0,1
12/4/24 1:00,direct,tablet,NA,nonbrand,331.1306654581812,4.067404748998027,4,172.15058426278839,1,1,0,1,1
12/4/24 2:00,display,mobile,NA,retargeting,546.9320957869896,3.981062579195962,4,265.67046828289324,1,0,0,0,1
12/4/24 3:00,search,mobile,EU,retargeting,906.8281878048939,5.334409118369978,4,308.94567267517954,0,0,1,0,0
12/4/24 4:00,display,mobile,EU,retargeting,514.6933611467089,4.9742442642111975,3,288.8132842904755,0,0,0,1,1
12/4/24 5:00,search,mobile,NA,brand,1047.2238702714224,2.998700003274227,2,254.7992893876148,0,2,0,0,0
12/4/24 6:00,search,desktop,APAC,brand,850.6048899924008,4.5435510018055325,3,314.78629320282585,2,0,0,0,1
12/4/24 7:00,display,mobile,APAC,nonbrand,537.9453586854114,4.466291001095049,1,284.15654872766515,0,0,0,1,1
12/4/24 8:00,search,tablet,EU,nonbrand,1108.5688988890074,3.230856850792897,7,186.44592953690187,1,1,0,1,1
12/4/24 9:00,search,desktop,APAC,brand,991.7983588797467,4.411957091548257,8,329.00672027470495,1,0,0,0,0
12/4/24 10:00,display,mobile,APAC,nonbrand,705.9998928991299,3.0172144797036236,1,173.73941868839293,2,0,0,0,0
12/4/24 11:00,search,desktop,EU,nonbrand,1015.3259922305617,4.428392455106159,3,383.1599464911902,1,1,0,0,1
12/4/24 12:00,social,mobile,LATAM,nonbrand,552.7938592675313,2.466426460309304,5,169.02097693325658,1,1,0,1,1
12/4/24 13:00,search,mobile,NA,brand,1007.6900087165894,3.3615575977452408,6,178.64692884101703,3,0,0,0,1
12/4/24 14:00,display,desktop,NA,brand,382.6174209305865,3.7163918792077815,6,302.3239866434471,1,3,0,0,1
12/4/24 15:00,affiliate,desktop,EU,nonbrand,449.51734391886305,3.807383036818732,5,206.99536506198797,2,0,0,1,1
12/4/24 16:00,search,desktop,NA,nonbrand,912.4364938610433,4.034592170242956,3,244.15643187773597,5,1,0,1,0
12/4/24 17:00,email,mobile,APAC,seasonal,351.48049375510055,4.518107761915658,3,209.53648674903874,2,1,0,0,1
12/4/24 18:00,search,desktop,EU,brand,950.2965209537633,3.3816955795971264,3,227.8669927818505,1,0,0,0,0
12/4/24 19:00,social,tablet,EU,retargeting,591.4180692264619,4.325961482257663,6,249.37205240444277,1,2,0,0,1
12/4/24 20:00,social,desktop,LATAM,brand,385.6658031585156,5.256788296281086,5,346.4713207330827,1,0,1,1,1
12/4/24 21:00,search,desktop,APAC,seasonal,1022.7747167406038,4.771499297907209,8,352.6179875866062,1,1,0,0,1
12/4/24 22:00,search,tablet,LATAM,retargeting,804.1842555,3.549986636049314,2,163.95579212083905,1,1,0,0,0
12/4/24 23:00,email,mobile,APAC,nonbrand,288.96566349751777,1.6073073915255354,3,119.0887901740169,0,0,0,0,1
12/5/24 0:00,email,desktop,EU,nonbrand,362.4128932,4.419832456658034,7,363.1316969361132,2,0,0,0,1
12/5/24 1:00,direct,mobile,NA,seasonal,431.93597919043043,3.3719377892554956,2,180.24343521482848,0,0,0,0,1
12/5/24 2:00,direct,mobile,APAC,retargeting,561.9324046393374,2.674071001803726,2,199.65723563688266,0,0,0,0,1
12/5/24 3:00,social,mobile,NA,retargeting,862.7965535026751,3.7468000272973443,5,155.56286564731647,0,1,0,0,1
12/5/24 4:00,search,desktop,LATAM,nonbrand,999.5823097221016,4.258293349434748,2,257.6633920553369,2,0,0,0,1
12/5/24 5:00,search,desktop,APAC,nonbrand,1195.087368277445,3.5477991716898023,0,228.75786709702913,0,1,0,0,1
12/5/24 6:00,social,mobile,NA,retargeting,817.5271663117138,3.8734324970018674,6,235.29426720016525,0,0,1,0,0
12/5/24 7:00,affiliate,mobile,LATAM,brand,574.7972003664072,2.7919982025289785,5,258.72662967889653,0,0,0,0,1
12/5/24 8:00,search,desktop,NA,retargeting,1022.6264613471594,3.749997953,6,231.51811001856953,2,0,0,0,1
12/5/24 9:00,search,desktop,NA,nonbrand,1085.3836012819224,3.6524012579902414,3,279.95981369334993,1,1,1,1,1
12/5/24 10:00,social,desktop,NA,brand,676.4944486273489,5.1528778787831016,4,345.28841762336145,1,0,0,0,1
12/5/24 11:00,affiliate,mobile,NA,seasonal,461.60166268177517,2.7283913525069114,2,163.62912678351663,0,0,0,0,1
12/5/24 12:00,social,desktop,NA,nonbrand,627.8875470765973,3.657260269,4,238.88283233773294,0,1,0,0,1
12/5/24 13:00,display,desktop,LATAM,retargeting,410.6116460664786,4.356675552,7,343.7023131002534,0,0,0,0,1
12/5/24 14:00,social,desktop,NA,nonbrand,577.8754051347471,4.184751967931825,4,305.23773473798377,0,1,0,0,1
12/5/24 15:00,social,mobile,LATAM,retargeting,541.2798722031055,4.658368812382839,6,241.56496621208208,0,1,1,0,1
12/5/24 16:00,social,tablet,APAC,retargeting,624.7396224993572,4.606082353362986,5,325.73050250743813,2,0,0,0,1
12/5/24 17:00,email,desktop,EU,nonbrand,279.1058498083137,4.676425975334288,3,315.3733636806547,1,0,1,1,1
12/5/24 18:00,email,mobile,NA,nonbrand,460.51747558281915,3.333104484163834,4,146.7312887,3,1,0,0,1
12/5/24 19:00,social,mobile,NA,seasonal,609.8692999,2.778493378606537,1,175.46013754108543,1,1,0,0,1
12/5/24 20:00,search,tablet,EU,seasonal,962.7054626226854,4.481093380134334,2,282.1038884,1,1,1,0,1
12/5/24 21:00,search,desktop,EU,nonbrand,1100.0309526424592,3.650021610942938,7,241.0091786452587,2,1,0,0,1
12/5/24 22:00,search,mobile,NA,nonbrand,1008.9660628876665,3.254975602569139,7,145.76600283176722,2,1,1,0,1
12/5/24 23:00,search,mobile,APAC,brand,860.3477190668148,4.4351882863143866,1,345.2554378459527,0,0,0,0,1
12/6/24 0:00,search,mobile,EU,retargeting,1014.9316528275235,4.517768916482817,2,273.20827287830485,0,2,0,0,1
12/6/24 1:00,display,mobile,NA,retargeting,466.4131092861958,4.332269166613391,9,291.49241068747585,1,0,0,0,1
12/6/24 2:00,email,desktop,NA,nonbrand,363.5886840827561,4.590745420428107,4,367.8152701368289,3,0,0,0,1
12/6/24 3:00,display,desktop,EU,nonbrand,417.95200088151194,4.104035288286525,6,306.74020995058373,1,1,0,0,0
12/6/24 4:00,display,desktop,LATAM,retargeting,715.0974736061474,3.5618052895676384,5,281.47562661408404,1,0,0,1,0
12/6/24 5:00,direct,desktop,EU,nonbrand,117.84090403638194,4.5069073528767785,3,334.5950957783582,0,1,0,0,1
12/6/24 6:00,direct,tablet,EU,brand,215.34309241654816,3.9403644444024106,2,221.88540940569035,1,0,0,1,1
12/6/24 7:00,search,mobile,APAC,seasonal,914.8243664906468,3.831901635105228,3,146.0003104681751,0,1,0,0,1
12/6/24 8:00,search,desktop,LATAM,nonbrand,1000.6578611296956,5.827373149090027,5,442.5461461262437,4,0,0,0,1
12/6/24 9:00,search,desktop,EU,brand,853.6210664244613,4.1291792837026104,5,264.7226281957823,1,2,0,0,1
12/6/24 10:00,affiliate,desktop,APAC,nonbrand,459.0852970501764,5.166283305577987,2,342.7344024748589,0,0,0,0,0
12/6/24 11:00,search,desktop,NA,brand,1091.1189111504866,5.5934856935586135,7,391.61684540140334,2,2,0,0,1
12/6/24 12:00,social,mobile,EU,brand,757.4956095916034,2.6502477511614164,2,160.90753496038778,0,0,0,0,0
12/6/24 13:00,social,tablet,LATAM,nonbrand,761.3744584954135,4.760189304530717,5,304.69848207368057,0,1,0,1,0
12/6/24 14:00,display,desktop,APAC,retargeting,417.0314150132587,5.636439585387822,6,400.5186532286899,0,2,0,0,0
12/6/24 15:00,display,mobile,APAC,nonbrand,294.18136508297016,2.751107643366318,6,178.11165913892842,2,0,0,0,0
12/6/24 16:00,email,desktop,NA,seasonal,320.9516088,4.307809199858689,7,266.70409794124384,2,0,1,0,1
12/6/24 17:00,display,mobile,NA,nonbrand,618.6214046173652,3.1723142883317554,5,179.44270259048903,0,0,0,0,1
12/6/24 18:00,email,desktop,NA,brand,492.13848075816855,4.1158858014693624,7,314.6760977779356,3,0,0,0,1
12/6/24 19:00,search,desktop,APAC,nonbrand,917.3988430781679,6.247441991,6,473.2196125104647,1,0,0,0,0
12/6/24 20:00,email,mobile,EU,nonbrand,190.0697218556972,4.055580509167374,8,258.25218769453255,1,0,1,0,0
12/6/24 21:00,display,desktop,NA,brand,483.2580928621239,3.977111135414872,1,243.91790034595704,0,1,1,0,1
12/6/24 22:00,search,desktop,NA,retargeting,1117.4195640630624,3.621074569111662,1,242.11243563150003,1,2,0,0,1
12/6/24 23:00,direct,desktop,LATAM,nonbrand,404.5083916081452,3.486944175001134,4,203.35549976696285,0,0,0,0,0
12/7/24 0:00,direct,desktop,NA,seasonal,140.10917967022655,5.219963568996805,3,383.0536748375271,0,0,1,0,0
12/7/24 1:00,email,desktop,NA,nonbrand,401.1807185092249,6.028689962904985,7,459.40756569858104,2,1,0,0,1
12/7/24 2:00,affiliate,desktop,NA,brand,490.1913113,5.042565171,1,325.9561826739401,1,1,0,0,1
12/7/24 3:00,social,desktop,NA,nonbrand,597.1873564338504,4.878917008604537,2,380.47698671527473,2,2,1,0,1
12/7/24 4:00,search,desktop,NA,nonbrand,1139.2342461830365,4.674261455,10,365.45054158798337,2,0,0,0,1
12/7/24 5:00,search,desktop,NA,nonbrand,851.3971293718162,4.176708802103242,7,257.2394644985674,0,0,0,0,0
12/7/24 6:00,affiliate,desktop,NA,nonbrand,343.7928599475218,3.3436175684807976,9,250.27587864970053,3,0,0,0,0
12/7/24 7:00,email,mobile,APAC,nonbrand,475.9903742940283,3.839233499172018,4,252.76220731240534,1,0,0,0,1
12/7/24 8:00,direct,desktop,APAC,brand,384.7227422134359,3.598334540192308,3,318.97081717945895,2,1,0,0,1
12/7/24 9:00,email,desktop,EU,nonbrand,366.45947964579017,4.689353329972339,6,345.40872,2,0,0,0,1
12/7/24 10:00,display,desktop,NA,retargeting,513.3305662396997,3.5243843657159877,5,360.42523168184886,2,1,0,0,1
12/7/24 11:00,search,desktop,EU,brand,994.4151076952277,5.943931437743111,7,413.1042279019283,2,0,0,0,0
12/7/24 12:00,search,desktop,NA,nonbrand,973.8331957908674,4.559193185136124,4,356.52063625884807,0,0,0,1,1
12/7/24 13:00,social,mobile,NA,nonbrand,729.4158035,1.9599164410025594,7,101.15623234809004,2,1,0,0,0
12/7/24 14:00,email,desktop,NA,nonbrand,284.7961468,2.9064041626558943,6,226.08596240420513,3,2,0,0,1
12/7/24 15:00,search,mobile,LATAM,brand,1058.621233149473,3.4217418710193823,5,180.28565848595446,1,0,0,1,0
12/7/24 16:00,affiliate,desktop,NA,nonbrand,643.1299172574548,6.735324453074712,8,495.4740738629001,4,1,1,0,0
12/7/24 17:00,display,desktop,NA,nonbrand,281.87254728536243,4.312642364833376,1,347.65026120041773,0,3,0,0,1
12/7/24 18:00,search,desktop,EU,brand,872.1038651,3.555874725247744,3,229.7805604084282,0,0,0,1,1
12/7/24 19:00,affiliate,desktop,NA,brand,486.0743879005854,5.255159594511136,5,404.66143197990414,1,0,0,0,0
12/7/24 20:00,display,mobile,NA,nonbrand,342.55731681215957,1.5729079298634163,4,134.58746537669035,0,1,0,0,1
12/7/24 21:00,display,mobile,APAC,retargeting,388.5769978333645,4.226227502018223,3,314.3398402787809,3,0,0,0,0
12/7/24 22:00,social,desktop,LATAM,nonbrand,687.5595655952139,3.466273765780658,2,248.66189444787761,2,0,0,0,1
12/7/24 23:00,social,desktop,NA,nonbrand,724.9696714493065,3.8711658315768127,3,239.37279971398266,1,0,1,0,1
12/8/24 0:00,search,desktop,APAC,brand,947.1816234736838,4.3732757718714375,4,332.6461893351476,0,0,0,0,1
12/8/24 1:00,social,desktop,EU,nonbrand,539.6810870704007,3.991566938081949,2,246.66207704832183,2,0,0,1,1
12/8/24 2:00,email,mobile,EU,retargeting,543.3184417168053,3.6475912662802292,1,234.96495365580083,0,0,0,0,1
12/8/24 3:00,direct,mobile,LATAM,seasonal,223.1493068906744,4.181225534528774,5,307.4390693,0,1,0,0,0
12/8/24 4:00,affiliate,mobile,EU,retargeting,566.3197983230978,2.823184943126367,1,220.3551618577537,2,1,0,1,1
12/8/24 5:00,search,desktop,APAC,retargeting,1288.245205511864,3.958771830614129,9,280.2986115,0,0,1,0,1
12/8/24 6:00,direct,desktop,EU,nonbrand,251.83675508313343,3.712016433776359,1,278.69229267015186,0,0,0,0,1
12/8/24 7:00,search,desktop,EU,nonbrand,1087.581000012454,4.6300871144204825,3,368.2197859361321,1,1,1,0,0
12/8/24 8:00,search,mobile,APAC,brand,958.4116163825128,4.211022044350487,3,280.30717695843185,1,0,0,0,1
12/8/24 9:00,email,desktop,APAC,nonbrand,558.8608677018302,3.394826925084374,5,212.92983347607773,1,0,0,0,0
12/8/24 10:00,affiliate,desktop,NA,seasonal,340.41471358290175,4.878700507893211,7,389.4862163,0,0,0,0,1
12/8/24 11:00,direct,mobile,NA,nonbrand,31.354817910250688,3.4325336923603524,3,191.53656400097006,2,0,0,1,0
12/8/24 12:00,email,mobile,EU,nonbrand,223.64226726431772,3.159233720462744,4,172.5427388102161,3,0,0,0,1
12/8/24 13:00,search,tablet,EU,retargeting,1039.2276403258884,4.956149846120136,13,330.6219609393643,1,0,0,0,1
12/8/24 14:00,search,mobile,EU,brand,757.5135638,2.3415947678352564,4,195.9559957994059,1,2,1,0,0
12/8/24 15:00,search,desktop,NA,retargeting,952.13909,5.134386910844263,8,414.6170342401104,2,1,1,0,1
12/8/24 16:00,display,mobile,EU,nonbrand,659.2201317197238,3.7515271111261628,4,145.06529196043567,0,0,0,1,0
12/8/24 17:00,social,desktop,NA,brand,627.9814528229298,3.9736569831012285,2,358.4832674610915,0,1,0,0,1
12/8/24 18:00,search,mobile,NA,brand,977.243357,4.320772117891954,10,319.7256699650704,2,1,0,0,1
12/8/24 19:00,social,desktop,APAC,retargeting,685.9266966123585,5.5753390556414315,2,456.18470015023496,0,1,0,0,1
12/8/24 20:00,display,mobile,NA,nonbrand,528.8096003525143,2.3895611739836187,0,119.47533095597583,1,1,0,0,0
12/8/24 21:00,display,desktop,APAC,nonbrand,565.3736592,3.519126309347978,2,229.69466743089646,0,1,0,0,1
12/8/24 22:00,social,mobile,APAC,nonbrand,580.1820992595291,3.6920882151403767,5,244.2518163438157,2,0,0,0,1
12/8/24 23:00,search,mobile,APAC,seasonal,847.5743297026382,2.5710587994973926,2,98.21607743425335,0,1,0,0,0
12/9/24 0:00,display,desktop,NA,nonbrand,464.4733258784557,2.920103165345216,6,274.7811205,2,1,1,0,1
12/9/24 1:00,display,desktop,NA,retargeting,473.7553560747094,3.664724768633498,8,269.2896078241248,1,1,0,0,1
12/9/24 2:00,search,mobile,NA,brand,840.4386894027798,2.409563798454654,4,135.34119145746757,1,1,0,0,0
12/9/24 3:00,search,mobile,NA,brand,1209.1529701332813,2.9195493160966612,2,137.72057989619498,0,0,0,0,0
12/9/24 4:00,direct,desktop,EU,nonbrand,387.6101478198302,5.224541303051342,3,333.67941698756005,0,1,0,0,1
12/9/24 5:00,email,desktop,EU,brand,334.19704332810954,4.932303748578247,7,394.31051410302166,4,1,1,0,0
12/9/24 6:00,search,desktop,NA,brand,1253.2992053859184,4.820188372253014,1,401.50740230101695,2,0,0,0,0
12/9/24 7:00,display,desktop,NA,seasonal,591.1739953958962,5.440084136498374,1,403.72719456790475,2,0,0,0,1
12/9/24 8:00,display,mobile,LATAM,seasonal,689.8007727355571,3.5599291795044308,3,180.88602119655746,0,0,0,0,0
12/9/24 9:00,search,desktop,EU,nonbrand,947.8479544679254,2.3905697203327643,2,155.02604318808864,1,3,0,0,1
12/9/24 10:00,search,desktop,APAC,seasonal,904.0389592549891,2.8344040183277412,5,256.0970029503181,0,0,1,0,1
12/9/24 11:00,direct,desktop,NA,retargeting,467.7077628866566,5.926010230647609,3,412.3770605799863,1,1,0,0,1
12/9/24 12:00,social,mobile,APAC,seasonal,558.5239530968025,5.505666691868376,4,311.4222052672063,1,0,0,0,1
12/9/24 13:00,search,desktop,LATAM,seasonal,1216.837006733307,2.0945806859926757,10,188.5768480465639,1,0,0,0,0
12/9/24 14:00,email,mobile,EU,nonbrand,400.1166785129488,4.483465617659458,8,272.77849427222645,2,0,0,0,1
12/9/24 15:00,social,mobile,APAC,brand,760.7309000782462,3.703867792326761,5,238.52400400729846,2,1,1,0,1
12/9/24 16:00,display,mobile,NA,retargeting,518.6234489911217,3.134749349033419,7,198.18106639964805,3,0,0,0,1
12/9/24 17:00,search,desktop,APAC,seasonal,764.2276768,4.530002027619846,3,362.12801009703907,0,0,1,0,1
12/9/24 18:00,search,mobile,NA,nonbrand,986.5315015485174,2.425256617705732,5,109.71149688984009,1,1,0,1,1
12/9/24 19:00,search,mobile,APAC,brand,1108.7487771825104,3.0979240422210497,4,152.1845586,2,3,1,0,0
12/9/24 20:00,direct,desktop,APAC,seasonal,548.1114168177497,6.094869782250739,4,422.5437366122885,0,0,0,0,0
12/9/24 21:00,display,mobile,EU,brand,723.0447573075669,3.738513384137426,3,205.47321812270513,2,0,0,0,0
12/9/24 22:00,email,mobile,NA,retargeting,444.2422702,3.5298125296300644,7,176.3552485806288,2,1,0,1,1
12/9/24 23:00,search,mobile,NA,nonbrand,800.5672510473387,4.231148757491257,5,194.8114085001812,1,4,0,0,1
12/10/24 0:00,email,mobile,NA,brand,481.6069707922213,4.016764148,6,152.2837105515625,3,1,0,0,1
12/10/24 1:00,social,desktop,EU,seasonal,378.58455145024925,2.7985609795235478,5,216.11439188869022,1,1,0,1,1
12/10/24 2:00,display,desktop,NA,seasonal,565.9973282527217,4.787661251726004,4,331.3000595965217,3,2,0,0,0
12/10/24 3:00,social,mobile,NA,retargeting,734.6320957616051,3.916283900762045,2,179.39720148247898,1,1,0,0,1
12/10/24 4:00,display,mobile,NA,nonbrand,433.2334346637261,6.189728872908111,7,270.99365350005434,0,1,0,0,0
12/10/24 5:00,search,desktop,APAC,brand,1006.0443883033344,3.9003242852088906,4,290.34718833162214,1,0,0,0,1
12/10/24 6:00,search,mobile,APAC,nonbrand,788.8185818162224,3.3846200148591046,4,203.94628167197527,3,0,0,0,1
12/10/24 7:00,email,mobile,NA,brand,441.15360735443926,2.4763929231462902,4,111.61912490343909,3,2,0,0,1
12/10/24 8:00,search,desktop,APAC,nonbrand,1086.0987581979361,4.406155946211849,1,211.98154861013353,0,1,0,0,1
12/10/24 9:00,search,mobile,EU,nonbrand,995.0444548501841,3.6032621222639944,2,145.4886351745413,2,0,0,0,0
12/10/24 10:00,affiliate,desktop,NA,brand,466.1925713370829,2.577762447389265,6,188.9779047751306,3,2,0,0,0
12/10/24 11:00,search,desktop,EU,brand,1013.984035088926,4.167036568909701,5,300.74854914775705,2,2,0,0,0
12/10/24 12:00,display,desktop,NA,seasonal,435.3769540114174,4.181640988191821,4,330.0024983906143,0,1,0,0,0
12/10/24 13:00,email,desktop,APAC,nonbrand,225.64201435545206,4.003139462356655,3,295.9494627186331,2,0,0,1,1
12/10/24 14:00,email,desktop,EU,nonbrand,357.03240139381154,3.015269838292613,5,220.8736575605229,2,0,0,0,0
12/10/24 15:00,search,desktop,APAC,nonbrand,1166.9559064901728,3.0710543230647573,2,241.1241683352471,0,0,0,0,0
12/10/24 16:00,display,mobile,APAC,retargeting,622.5068425299547,5.047809270788736,3,308.3674966688831,0,0,1,0,1
12/10/24 17:00,display,mobile,NA,nonbrand,485.3925242548865,4.456243692787355,7,227.23917333225984,4,0,1,0,0
12/10/24 18:00,social,mobile,LATAM,brand,726.1330383446383,3.584944977,6,249.47223775623638,2,1,0,0,0
12/10/24 19:00,email,mobile,NA,brand,344.8952852146411,3.890163784121272,7,178.6307056660837,3,1,0,0,1
12/10/24 20:00,direct,mobile,EU,brand,273.0692584655734,3.7950349009608595,3,261.6631427268937,2,0,0,0,1
12/10/24 21:00,search,mobile,APAC,nonbrand,982.4131887675651,3.0899563430511687,4,165.07032917529145,2,1,1,1,0
12/10/24 22:00,search,mobile,NA,nonbrand,836.8653166830403,3.8082964492484055,1,258.657975,1,1,1,1,1
12/10/24 23:00,display,desktop,EU,nonbrand,487.0641815425217,4.525578543504595,6,330.5368392,4,0,0,0,1
12/11/24 0:00,social,desktop,NA,brand,872.7499009724884,3.2345499167372394,4,245.5969445308937,1,1,1,0,1
12/11/24 1:00,email,desktop,APAC,nonbrand,439.9725533315078,4.188636231901042,8,279.31686643411996,2,0,0,0,0
12/11/24 2:00,search,tablet,NA,nonbrand,930.2733228803235,4.078016560384359,2,212.20209761521048,1,1,0,0,1
12/11/24 3:00,search,mobile,APAC,nonbrand,1132.7012609463184,2.8277466457966125,3,247.99730376229886,2,0,0,1,1
12/11/24 4:00,display,desktop,NA,retargeting,381.75415675243556,4.294486320273224,6,374.7527160996074,1,0,1,0,1
12/11/24 5:00,direct,desktop,NA,retargeting,352.5282342311599,3.905746338496285,5,231.2034873,3,0,1,0,1
12/11/24 6:00,search,tablet,EU,retargeting,999.7956568862618,5.6681984935601335,4,388.67401005775156,0,0,1,0,1
12/11/24 7:00,affiliate,mobile,APAC,brand,270.80819862251144,2.685092572460715,4,198.62639807790873,1,0,1,0,1
12/11/24 8:00,social,desktop,NA,nonbrand,790.6045417371347,4.764593376193237,1,353.4291443,1,0,0,0,1
12/11/24 9:00,search,desktop,NA,nonbrand,982.4149636462907,3.4103209974079305,6,278.76066648699896,1,1,0,1,1
12/11/24 10:00,social,desktop,NA,brand,856.0426119769567,6.441496013608542,5,519.6230337236183,3,4,0,0,1
12/11/24 11:00,search,tablet,NA,nonbrand,992.9173712341875,3.0626387151703867,3,118.67660949292569,3,1,0,0,1
12/11/24 12:00,display,mobile,EU,nonbrand,316.6599516,1.279922210917027,2,62.14224421349336,1,1,0,0,0
12/11/24 13:00,search,desktop,LATAM,brand,984.8377389957086,3.2054467213178626,2,189.07259273764686,1,1,0,0,1
12/11/24 14:00,social,desktop,NA,nonbrand,602.8657005751518,3.913704905659202,3,276.96099927806785,1,1,0,0,0
12/11/24 15:00,search,mobile,LATAM,retargeting,1119.4116673066999,5.000694769,9,285.1567366937208,2,0,0,0,0
12/11/24 16:00,email,desktop,LATAM,brand,459.42516383379007,3.755441861576127,8,358.17060541613523,2,1,0,0,1
12/11/24 17:00,direct,desktop,NA,seasonal,232.3208385552311,3.5897078080637987,2,226.9443542843422,0,2,0,0,0
